# Shallow NN predicting years
7.628823738718824854e-02,6.188715051270715639e-02,6.827685108310060924e-02,7.353223423870265674e-02,7.191486149898106139e-02,7.518842392417757203e-02,7.026082831049243471e-02,7.842532590060705133e-02,8.147892563320142945e-02,8.187572107867979732e-02,7.277099080254034735e-02,7.675404073622807410e-02,7.543426458061525119e-02,7.842532590060705133e-02,7.706457630225461986e-02,8.228329900908963601e-02,8.310923735484079811e-02,8.171829679868022889e-02,7.744411977184262330e-02,8.135169231100999876e-02,8.114466860032562567e-02,7.913050041512567634e-02,7.681226615485804710e-02,7.406057600034504640e-02,8.172260979265281999e-02,8.035107770936890381e-02,8.377128192963349818e-02,7.560247134554629045e-02,7.656426900143406544e-02,8.391792372470159578e-02
1.011581978076702554e-01,1.169853778070977790e-01,1.046430195840455518e-01,8.994574620193451775e-02,9.256790429745316573e-02,8.372843068770496888e-02,9.250457555599800319e-02,7.265961127907820394e-02,8.184119066742077953e-02,7.948083489482270225e-02,8.648551599869375162e-02,7.586739701465686214e-02,7.600950583998568322e-02,7.396557615012655518e-02,8.125730402369210625e-02,8.270428959736178531e-02,7.515532951623241087e-02,8.014894223595080136e-02,7.761970981946875181e-02,8.668943019369260150e-02,7.715791054329243503e-02,7.735899561925461965e-02,8.581327379129033428e-02,8.775774906587234525e-02,7.657794114129999608e-02,7.462214939057791596e-02,7.567349354855135157e-02,8.704045857845872647e-02,7.548894793771455947e-02,8.333409501925768958e-02
1.549120690149174140e-01,1.689729290340185597e-01,1.558978277349481467e-01,1.404099250848629687e-01,1.392923455509834374e-01,1.306999427341036801e-01,1.395452618561578151e-01,1.118703974862912953e-01,1.261133365025736419e-01,1.221770402549558487e-01,1.306423541746295214e-01,1.142084879835894989e-01,1.165545056353823605e-01,1.150107024751834406e-01,1.248029730645316693e-01,1.291384329245665874e-01,1.178991624097190799e-01,1.232906729694442649e-01,1.192556517445896858e-01,1.348738363944587126e-01,1.221288176378021034e-01,1.233546969887830830e-01,1.359422112286708118e-01,1.319454763525440277e-01,1.212007822820002773e-01,1.170517114712888995e-01,1.177143804409589017e-01,1.329946112384820245e-01,1.141884784561683908e-01,1.305023984740705523e-01
# Shallow NN predicting decades
2.954254164267469673e-01,2.861896993133734024e-01,2.874529657667361793e-01,3.009300103001621429e-01,2.870970076463577603e-01,2.861883273087368895e-01,2.813400440491504728e-01,2.911442009305477696e-01,3.003899725381056762e-01,2.902716045613038531e-01,2.833742952656743141e-01,3.141824294119268113e-01,2.826057829815635247e-01,2.828889345849128212e-01,2.835552759587992577e-01,2.907836013096492533e-01,2.858824822695703594e-01,2.879927411033484375e-01,2.849972795597028874e-01,2.965826898493347241e-01,2.866749789981181129e-01,2.932949915311414135e-01,2.819155298067234083e-01,2.860631115155309323e-01,2.829418231172858844e-01,2.880201626419970351e-01,2.819968300740120504e-01,2.826618212201404967e-01,2.827818047909894661e-01,2.816330502305519068e-01
5.542514042223513071e-01,5.570404803408870453e-01,5.456904900251791091e-01,5.353670346697656512e-01,5.525469688165794979e-01,5.636064303699399591e-01,5.584350184001549700e-01,5.495642068564787763e-01,5.424559364710439535e-01,5.585705984892503917e-01,5.608754600038736715e-01,4.971140809606817701e-01,5.581444896378074949e-01,5.685841564981599650e-01,5.611853573503776671e-01,5.588998644199109078e-01,5.571954290141390986e-01,5.569242688359481441e-01,5.545419329846987821e-01,5.482665117179934544e-01,5.593647104396668457e-01,5.526244431532054691e-01,5.741623087352314414e-01,5.630253728452450090e-01,5.702111175673058030e-01,5.549874104202983105e-01,5.715281812899477565e-01,5.697462715475498651e-01,5.619988378849506416e-01,5.668990896765446763e-01
2.946674640600072115e-01,2.845868502939259415e-01,2.848106107081940785e-01,2.975504145552320123e-01,2.839781628826760773e-01,2.840368189372392549e-01,2.783650856980305344e-01,2.873130180248623100e-01,2.960266781176064121e-01,2.877276195541835779e-01,2.798524924009084813e-01,3.123514908061810202e-01,2.786058253734767232e-01,2.793547997834887053e-01,2.793350901770790262e-01,2.875227173416316506e-01,2.812735456049004212e-01,2.832310688107407826e-01,2.802025460164210280e-01,2.911365567798291920e-01,2.815962151875253672e-01,2.881205768920092058e-01,2.774806564657970043e-01,2.810052066676894666e-01,2.782448941081970828e-01,2.824338725290819196e-01,2.774161061121289129e-01,2.779726245421772490e-01,2.774058814058796840e-01,2.766013174176454870e-01
5.582998177760046810e-01,5.604929752110671126e-01,5.470364340165834172e-01,5.347551836796308189e-01,5.537107921891679663e-01,5.672514367661171120e-01,5.620284010653094908e-01,5.506162190138339518e-01,5.428679253420742867e-01,5.621146609447613685e-01,5.642517494581801296e-01,4.952805063454923662e-01,5.601867526390131857e-01,5.711805742751474568e-01,5.630419546488684146e-01,5.622160163031172386e-01,5.602859515003827395e-01,5.582653138242239521e-01,5.571504048823091582e-01,5.490894191475367281e-01,5.614375208910645787e-01,5.549292129864248357e-01,5.768478483551319203e-01,5.643056618828374837e-01,5.712323302028184946e-01,5.579202743064166636e-01,5.745188316099327785e-01,5.716506906181598735e-01,5.637902591031128674e-01,5.703762008992592225e-01
7.862676738330427739e-02,8.159500290528762245e-02,8.854590354445089628e-02,9.397637032732907014e-02,8.696252178965717394e-02,7.763896959132286779e-02,8.256585318613209046e-02,8.756294789850861682e-02,9.164003486345148608e-02,7.707001743172574304e-02,8.187100522951772097e-02,8.194605849312415480e-02,8.377638969591322260e-02,7.808928917296145689e-02,8.368923106720899119e-02,7.688359480921944100e-02,8.428239395700173886e-02,8.557040480340886990e-02,8.483681967848150096e-02,8.965475498741042049e-02,8.505471625024210724e-02,8.545903544450900169e-02,7.835076505907417888e-02,8.342775518109625532e-02,7.995835754406352414e-02,8.585367034669764974e-02,7.792223513461166151e-02,7.817402672864613711e-02,8.284911872942088418e-02,7.981551423590935168e-02
1.370101808522858067e-01,1.434732312334719428e-01,1.544216826486848326e-01,1.623185976263545882e-01,1.527527212856086003e-01,1.368178764599150554e-01,1.457760810115307504e-01,1.531326397770828296e-01,1.593521939966670853e-01,1.346967652710049368e-01,1.448482612513061207e-01,1.322914545843128786e-01,1.481013627717578940e-01,1.386983811916595866e-01,1.484340674521822667e-01,1.343581992366345290e-01,1.486530817635468016e-01,1.511884772260845278e-01,1.494257116054181211e-01,1.569641581681881781e-01,1.505556160079201677e-01,1.496291173147863418e-01,1.401721016831009858e-01,1.480707082141112518e-01,1.426057786208826117e-01,1.511194027620164915e-01,1.389305654430757486e-01,1.391351761068798376e-01,1.470339128506797655e-01,1.419111976231840766e-01
# Deep NN predicting decades
2.917797008924091773e-01,2.874823346834302629e-01,2.834297235992453423e-01,2.815581453102145026e-01,2.841136772356103735e-01,3.086949183633712623e-01,3.012718789423489696e-01,2.819648742069827962e-01,2.915159457371966911e-01,2.802640913597231331e-01,2.809913538191330384e-01,2.827416753287856355e-01,2.821792297207253442e-01,2.836730319839309566e-01,2.832253792557040128e-01,2.843463731104508563e-01,2.948948541757935859e-01,2.812707339655444727e-01,2.846311672536831483e-01,2.831366671383779288e-01,2.857093513798796280e-01,2.847858174033731093e-01,2.826519899304399397e-01,2.799473598780653494e-01,2.833640882535317096e-01,2.829402587320097862e-01,2.840987605117279990e-01,2.813065555585966271e-01,2.837398399461522613e-01,2.796379583395783852e-01
5.577764865388340487e-01,5.450900639163277495e-01,5.639163277164439547e-01,5.642649622312608804e-01,5.614758861127251421e-01,5.312802634127444801e-01,5.354251404222351018e-01,5.640906449738524175e-01,5.527600232423010018e-01,5.811349990315708425e-01,5.705210149138097986e-01,5.676932016269610193e-01,5.656788688746852145e-01,5.759635870617857423e-01,5.833430176254116306e-01,5.694363742010458695e-01,5.539608754600038321e-01,5.747239976757698710e-01,5.643618051520433720e-01,5.744141003292658754e-01,5.642649622312608804e-01,5.655432887855897928e-01,5.747821034282394326e-01,5.845438698431144608e-01,5.732326166957195657e-01,5.809606817741622686e-01,5.730970366066240329e-01,5.803215184969978679e-01,5.735231454580670407e-01,5.842727096649235063e-01
2.872867489986436484e-01,2.809569095263937943e-01,2.772451521624924031e-01,2.746974776419425779e-01,2.763698435505239082e-01,3.032849711498656897e-01,2.947744604204501906e-01,2.736898231586564201e-01,2.822970451136920245e-01,2.720962225161447923e-01,2.722491081769475296e-01,2.734366687715409361e-01,2.722773913270536417e-01,2.742431728478744724e-01,2.736181409153629618e-01,2.750131297907080219e-01,2.832830129284857890e-01,2.702484904271483246e-01,2.731508352546130891e-01,2.724277838731796741e-01,2.750486331225294734e-01,2.738595556581237545e-01,2.711610450433142305e-01,2.679945947461670475e-01,2.705469860023498874e-01,2.707205732188731617e-01,2.710746865974136832e-01,2.682275024536875385e-01,2.703563665582876530e-01,2.661695026975901546e-01
5.617415869661321892e-01,5.486322417864420986e-01,5.679652372685809469e-01,5.677086141272117414e-01,5.648706640932469325e-01,5.294998005240287853e-01,5.359455700160659086e-01,5.676697971814584909e-01,5.552009316066980338e-01,5.844947866685356042e-01,5.747711417573293513e-01,5.697141563244665363e-01,5.701928986554241074e-01,5.794615227025220472e-01,5.887473987255102958e-01,5.727267826143213059e-01,5.559686445338192229e-01,5.782387889112925450e-01,5.673527921244729821e-01,5.781417465469091965e-01,5.661969097398186213e-01,5.666389916220092582e-01,5.793731063260839642e-01,5.894008173123578276e-01,5.811220253819695536e-01,5.860021780619562026e-01,5.783185792997854735e-01,5.850813538488079946e-01,5.781352770559503584e-01,5.895172681496178013e-01
7.871634708502808775e-02,8.786073987991477319e-02,7.760749564206856355e-02,8.171847762928530212e-02,8.370617857834591891e-02,7.724433468913421974e-02,8.132626380011620526e-02,8.224385047453031117e-02,8.788979275614952624e-02,7.494431532055007006e-02,7.791981406159209644e-02,8.393133836916522039e-02,8.248111563044741024e-02,7.469978694557427579e-02,7.561253147394925156e-02,7.582316482665117652e-02,8.418555103621924718e-02,8.061931047840402431e-02,8.358270385434825311e-02,7.674317257408483361e-02,7.510410613984118411e-02,7.973803989928336666e-02,7.576990122022080054e-02,7.549874104202983216e-02,7.741865194654271032e-02,7.441652140228549595e-02,7.752275808638388332e-02,7.834834398605461381e-02,7.778907611853573545e-02,7.582558589967072771e-02
1.379731659370425634e-01,1.535086608880895098e-01,1.367813744367079032e-01,1.452144736803460956e-01,1.486408662120561885e-01,1.285862183632953681e-01,1.357597915273341393e-01,1.465742020525463984e-01,1.552650293016312466e-01,1.349526552370487187e-01,1.390078740121629408e-01,1.510152308275368727e-01,1.472169840842643684e-01,1.326147594127453366e-01,1.368587913935968570e-01,1.344775257045591754e-01,1.477259182746190058e-01,1.454268913518361739e-01,1.494824096672331681e-01,1.370190159437573163e-01,1.315964766808042918e-01,1.412485569902585947e-01,1.353970638681855077e-01,1.369571583344904586e-01,1.383017886974867439e-01,1.336456642308054832e-01,1.386154419662581072e-01,1.420646589592166331e-01,1.392906095561260160e-01,1.374567440280446973e-01
# Deeper NN predicting decades
3.059425663113666816e-01,2.897309046710415670e-01,2.835328441698525825e-01,2.829408505929297268e-01,2.855464821434894884e-01,2.868779981452546646e-01,2.856915099636995747e-01,2.834210552617635881e-01,3.117891929413511565e-01,2.794093430026221014e-01,2.835610709101068494e-01,2.858972937667927372e-01,2.850080615670620987e-01,2.818640195562375217e-01,2.830098166522809766e-01,2.917841792684141011e-01,2.844236506132082898e-01,2.790161716820300231e-01,2.941168032358419948e-01,2.805530976668358378e-01,2.798347402069883416e-01,2.834707375030915966e-01,2.831094015077172399e-01,2.827118798170246139e-01,2.791028694268404831e-01,2.787891263818340071e-01,2.899439660568635113e-01,2.804881333682795463e-01,2.901485856793169504e-01,2.832949417603289888e-01
5.305636257989541082e-01,5.574472206081735326e-01,5.689327910129770016e-01,5.764090644973852706e-01,5.707534379236878230e-01,5.683904706565949816e-01,5.605655626573697869e-01,5.709664923494092159e-01,5.196591129188455893e-01,5.821227968235521688e-01,5.802053069920588557e-01,5.735812512105364913e-01,5.743947317451094658e-01,5.811349990315708425e-01,5.850861901994963699e-01,5.619601007166376005e-01,5.774549680418361586e-01,5.921750920007747832e-01,5.663955064884756974e-01,5.914584543869843003e-01,5.895409645554909872e-01,5.819872167344567471e-01,5.829943831105945939e-01,5.847375556846794442e-01,5.917296145651752548e-01,5.934727871392601051e-01,5.723222932403640995e-01,5.948673251985280297e-01,5.748595777648654037e-01,5.828200658531861311e-01
2.967939892578416727e-01,2.794755604566007690e-01,2.744382041175154052e-01,2.733714066209650406e-01,2.763975359522033437e-01,2.759847449770432282e-01,2.753028911557385827e-01,2.714894898117999333e-01,3.021616427726003806e-01,2.675266263541387635e-01,2.712259904161077317e-01,2.753110123484249772e-01,2.714023285906154159e-01,2.679265202616708530e-01,2.703282018193121639e-01,2.792438651567468177e-01,2.696125678128669101e-01,2.654918252099096043e-01,2.784811026680975576e-01,2.665236546517026905e-01,2.649936142589786603e-01,2.684393738003453822e-01,2.669794123325777702e-01,2.662116989688459445e-01,2.631367522753529919e-01,2.632291894475365379e-01,2.752625051157820968e-01,2.648721842586009290e-01,2.745999930022209878e-01,2.671628734324879573e-01
5.308454546434770993e-01,5.623324671403772124e-01,5.713789719978866755e-01,5.798885091058084695e-01,5.705293121852862415e-01,5.713078075973389014e-01,5.598719040790141044e-01,5.751097117841778017e-01,5.195238454654259597e-01,5.861358808751064853e-01,5.797116763529323036e-01,5.696192704570695042e-01,5.765071218312972645e-01,5.869337847600357705e-01,5.875526993951025734e-01,5.631950659348953225e-01,5.814735343907356802e-01,5.937224372728938659e-01,5.700268483874794123e-01,5.931919390142652571e-01,5.939186784986467682e-01,5.865952147331874311e-01,5.882880648674293500e-01,5.887883721682498628e-01,5.952880540849444513e-01,5.973000657731580842e-01,5.710576539469286450e-01,5.956632845605598359e-01,5.740681237397970982e-01,5.853013165414101548e-01
9.639502227387178324e-02,8.329459616502034314e-02,8.104057718380786035e-02,7.634369552585705543e-02,7.405093937633158707e-02,7.933856285105558848e-02,7.848392407515010494e-02,8.185647879140034444e-02,8.753631609529342883e-02,7.499757892698043216e-02,7.653011814836335747e-02,7.286219252372651278e-02,8.119794693007940933e-02,7.692717412357157059e-02,7.488863064110012902e-02,7.474336625992640537e-02,7.938940538446639938e-02,7.445283749757893033e-02,8.413228742978888508e-02,7.380398992833624161e-02,7.488620956808057783e-02,7.720075537478210403e-02,7.793191942668990790e-02,7.820065853186132510e-02,7.556895215959713585e-02,7.465378655820259501e-02,7.343356575634321648e-02,7.242397830718574903e-02,7.299535153980243884e-02,7.399525469688165991e-02
1.661614097224764219e-01,1.468835829681938154e-01,1.457823089398883609e-01,1.370466219334929570e-01,1.305076576014624901e-01,1.416604002214336688e-01,1.370444136589553386e-01,1.472395950608067494e-01,1.450111365082285553e-01,1.353355830043082852e-01,1.379698757566605594e-01,1.289739695249782769e-01,1.463841249175973913e-01,1.391993270235590552e-01,1.359302174538257468e-01,1.304612713701762128e-01,1.436218628640608397e-01,1.366828809889967800e-01,1.506731618584922494e-01,1.350972203932048754e-01,1.366286239526968149e-01,1.402465680330585718e-01,1.418749394731615987e-01,1.425972896763771369e-01,1.389479908468340408e-01,1.372782930770384546e-01,1.300069743655764554e-01,1.328382125108570067e-01,1.295510842867034773e-01,1.335006606702011933e-01
